id,city_id,area_id,terms_id,created_by,updated_by,title,description,logo_name,cover_name,address,security_code,postal_code,terms_validity,website,private_phone,customer_phone,order_email,order_fax,order_sms,preferred_contact,latitude,longitude,delivery_time,rating,position,status,budget,service_fee,min_order_value,active,accept_voucher,free_delivery,has_discount,delivery,online_payment,pickup,pre_order,deleted,vat_included,products_vat_enabled,delivery_vat_enabled,packaging_vat_enabled,vat_enabled,vat_visible,commission_rule,commission_type,created_at,updated_at,comment_for_order,delivery_commission_enabled,packaging_commission_enabled,old_id,disabled_from_datetime,disable_duration,manager,branch_title,vat,vendor_delivery_areas_text,english_title,online_delivery_enabled,order_inform,comment_for_manager,chain_id,vms_client_id,fidilio_enabled,fidilio_link,vendor_change_status_reason_id,delivery_type,delivery_description,main_branch,container_fee,closed_at_lunch,mqtt_token,recommended_for,establishment,most_popular_items,costs_for_two,capacity,service_price,parking_space,online_order,off_days,closed_until,vote_count,sort_index,container_price_type,picked_by,picked_at,vms_vendor_id,polygon_checked,delivery_guarantee,comment_count,call_phone,expedition_type,sales_agent_id,in_place_delivery,pre_order_status,sms_frequency,is_vegetarian,orders_count,food_average_price,express_shift,vms_status,pre_order_only,weekly_delivery_fee,vendor_type,has_dongle,reject_out_of_zone_order,express_delivery_time,fix_delivery_fee,performance_rank,express_delivery_fee_class_id,special_day_end_time,broker_type,trending_score,stock_enabled,exclusive_info,first_time_activated_at,webhook_url,static_map_name,max_delivery_radius,detailed_address,vendor_crisis_management_id,delay,vendor_type_id,pre_order_schedule_day,is_ecommerce,inform_client_id,inform_type,has_wallet,is_excluded,is_vip,cover_owner,discount_category_title,extra_info,uid
313172,5,401,1,5185256,313299,رستوران ناندوز,,6498421bb3804.png,,بین کوثر شمالی 28 و 30، رستوران ناندوز,213005,,2018-01-01,,09151594020,05138818080,,,,CUSTOMER_PHONE,36.311974,59.514458,45,9.0807071483474,1000,ACTIVE,NORMAL,0,142500,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-06-18 12:54:36,2023-12-10 02:14:37,,0,1,,,,آقای مولوی,,0,,nandoz,1,VMS,,,,0,,,RESTAURANT,,0,0,1,,,RESTAURANT,,372548,50,,LOT,,,2023-11-18 00:00:00,1121,,AMOUNT,13536500,2023-12-08 14:51:22,,0,0,1121,985138818080,DELIVERY,11307980,1,TODAY_TOMORROW,,0,3473,196547,,OFFLINE,0,13226,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-06-21 23:37:01,,,-1,,,0,1,,0,1,PUSH,1,0,,,,[],1039516
59787,2,718,1,6868329,1911624,فست فود ژالین,,5f30dd962c250.jpg,,خیابان وحید میانی، نبش کوچه 13، فست فود ژالین,97034,,2017-01-01,,09197225288,03195018376 - 03195018377,shabbas274@gmail.com,,,CUSTOMER_PHONE,32.632147,51.638961,45,8.1296518607443,1000,TEMPORARY_CLOSED,NORMAL,0,40000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,PERCENTAGE,2020-08-09 13:48:11,2023-12-10 02:13:26,,0,1,,,,آقای شهرکی,,0,,zhalin,1,VMS,,,,0,,55,RESTAURANT,,0,0,1,,,FASTFOOD,,205242,0,,LOT,,,2023-12-10 23:59:59,726,,AMOUNT,,,,0,0,726,983195018377,ZF_EXPRESS,3918692,1,TODAY_TOMORROW,,0,2965,125148,,OFFLINE,0,15394,RESTAURANT,0,0,45,,,,2023-09-24 23:59:00,,-0.00000712771,1,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2020-08-11 17:14:11,,,-1,,,0,4,,0,1,PUSH,1,0,0,,,,279361
304891,1,1,1,18679210,18679210,آش و حلیم جنت,,64e66bb47811e.jpg,,خیابان آیت الله کاشانی، جنت آباد جنوبی، بین کوچه هفتم و هشتم، پلاک 91، آش و حلیم جنت,211874,,2023-05-07,,09172700260,09172700260,,,,CUSTOMER_PHONE,35.746032,51.30397,45,7.0322580645161,1000,TEMPORARY_CLOSED,NORMAL,0,50000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-05-07 19:35:08,2023-12-10 02:10:57,,0,1,,,,آقای عالی حسینی,,0,,janat,1,PWA,,,,0,,90,RESTAURANT,,0,10000,1,,,RESTAURANT,,211888,,,SOME,,,2023-12-15 23:59:59,32,,AMOUNT,,,,0,0,32,989172700260,ZF_EXPRESS,350649,1,TODAY_TOMORROW,,0,120,157277,,OFFLINE,0,10166,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-05-23 23:26:48,,,-1,,,0,44,,0,16,PUSH,1,0,,,,[],1014673
226533,5,788,1,10003787,13560379,پیتزا تپل مپل,,61f008176a27a.jpg,,بلوار حر عاملی، بین حر عاملی 72 و 74، فست فود تپل مپل,138925,,2017-01-01,,09155019720,05137278484 - 05137278282,,,,CUSTOMER_PHONE,36.318806,59.590243,45,8.3116490166415,1000,TEMPORARY_CLOSED,NORMAL,0,50000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2022-01-25 17:53:55,2023-12-10 02:09:20,,0,1,,,,آقای توکلی,,0,,topolmopol,1,VMS,,,,0,,56,RESTAURANT,,0,0,1,,,FASTFOOD,,226372,20,,SOME,,,2023-12-10 23:59:59,1197,,AMOUNT,21493590,2023-11-28 17:59:47,,0,0,1197,985137278282,ZF_EXPRESS,156366,1,TODAY_TOMORROW,,0,0,124083,,OFFLINE,0,9643,RESTAURANT,0,0,45,,,,2023-07-28 23:59:00,,,0,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2022-02-08 17:29:12,,,-1,,,0,4,,0,1,PUSH,1,0,,,,[],779599
95986,7,980,1,8310328,4763779,فست فود تومس,,6166e2beaa274.jpg,,شریعتی جنوبی، میدان زیر گذر، جنب مسجد الغدیر، فست فود تومس,128806,,2021-10-10,,09338806667,06135513030,,,,CUSTOMER_PHONE,31.3038881,48.6776811,45,6.9486725663717,1000,CLOSED_ORDER_CANCELLATION,NORMAL,0,30000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2021-10-10 14:40:02,2023-12-10 02:07:18,,0,1,,,,آقای عامری,,0,,tomes,1,PWA,,,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,229264,10,,SOME,,,2023-12-10 23:59:59,535,,AMOUNT,9262827,2023-11-27 21:27:33,,0,0,535,986135513030,ZF_EXPRESS,4424723,1,TODAY_TOMORROW,,0,1456,128362,,OFFLINE,0,11263,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2021-10-23 15:26:21,,,-1,,,0,4,,0,16,PUSH,1,0,,,,[],387958
328223,148,401,1,20404020,20404020,فست فود بمب شیدا,,64f47def6a60e.jpg,,فاز 1، خیابان دوازدهم غربی، پلاک 83/3، فست فود بمب شیدا,230915,,2023-08-26,,09938640709,02644556699,,,,CUSTOMER_PHONE,35.673274,51.013845,45,8.775641025641,1000,ACTIVE,NORMAL,0,90000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-08-26 15:32:26,2023-12-10 02:06:30,,0,1,,,,آقای جلی باقو دله زی,,0,,bombesheyda,1,PWA,,104052,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,,,,LOT,,,,174,,AMOUNT,2943103,2023-11-21 19:01:29,340539,0,0,174,982644556699,DELIVERY,156366,1,TODAY_TOMORROW,,0,576,108666,,OFFLINE,0,15000,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-09-11 17:24:26,,,-1,,,0,4,,0,16,PUSH,1,0,,,,[],1084669
318705,14,401,1,9292140,9292140,نانوایی سنتی خوشه,,64c8d57e685ea.jpg,,خیابان شهید فاطمی (دورشهر)، کوچه 6، نانوایی سنتی خوشه,221419,,2023-07-16,,09199693135,09199693135,,,,CUSTOMER_PHONE,34.63275697941,50.869127940886,45,9.2747875354108,1000,ACTIVE,ECONOMICAL,0,8000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,PERCENTAGE,2023-07-16 10:59:06,2023-12-10 02:06:05,"",0,1,,,,آقای ‌شریف نیا,,0,,khosheh,1,PWA,,,,0,,,RESTAURANT,,0,2000,1,,,BAKERY,,,,,SOME,,,,255,,AMOUNT,,,,0,0,255,989199693135,ZF_EXPRESS,4424723,1,TODAY_TOMORROW,,0,0,40000,,OFFLINE,0,5798,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":true,""grade"":null,""is_blocked"":false,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_COMMISSION"",""start_date"":""2023-07-26 13:28:17"",""end_date"":""2024-01-24 13:28:19"",""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-08-05 19:14:51,,,-1,,,0,57,,0,16,PUSH,1,0,,,,[],1056115
255950,2,1176,1,6320486,14590204,اسنک آرمین (شعبه 9),,62d7e16075862.jpg,,خانه اصفهان، خیابان گلخانه، بعد از پنج طبقه، قبل از چهارراه بنفشه، اسنک آرمین (شعبه 9),156049,,2018-01-01,,09134002165,03134204399,,,,CUSTOMER_PHONE,32.707665,51.637879,45,8.4683908045977,1000,ACTIVE,NORMAL,0,90000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2022-07-06 20:11:08,2023-12-10 02:05:39,,0,1,,,,آقای قلیجائی,khaneesfahan,0,,armin,1,VMS,,3013,,0,,55,RESTAURANT,,0,0,1,,,FASTFOOD,,86160,0,,LOT,,,,2604,,AMOUNT,7971701,2023-12-06 15:32:30,,0,0,2604,989134002165,ZF_EXPRESS,11307853,1,TODAY_TOMORROW,,0,9267,49333,,OFFLINE,0,14452,RESTAURANT,0,0,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":false,""grade"":""C"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2022-07-17 16:30:11,,,-1,,,0,45,,0,1,PUSH,1,0,,,,[],867850
340539,4,401,1,5185256,21065168,بمب اژدر زاپاتا,,6532b861ca1b6.jpg,,اندیشه، فاز یک، خیابان۱۲ غربی، پلاک ۱۸۳، بمب اژدر زاپاتا,236829,,2018-01-01,,09109775561,65514079,,,,CUSTOMER_PHONE,35.6733729,51.0143086,45,9.0752688172043,1000,ACTIVE,NORMAL,0,55000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-10-16 08:36:18,2023-12-10 02:05:32,,0,1,,,,آقای جلی باقودله زری,,0,,azhdarzapata,1,VMS,,104052,,0,,,RESTAURANT,,1,0,1,,,FASTFOOD,,,,,SOME,,,,192,,AMOUNT,10310507,2023-12-05 17:04:21,,0,0,192,982165514079,DELIVERY,11307982,1,TODAY_TOMORROW,,0,670,104750,,OFFLINE,0,10000,RESTAURANT,0,1,45,,,,,,,1,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-10-18 23:40:16,,,-1,,,0,4,,0,4,CALL,1,0,,,,[],1121617
272847,1,401,1,5185256,3558775,ایران برگر (نازی آباد),,634a60bdd2090.jpg,634a60bdd9cbb.jpeg,نازی اباد، انتهای خیابان رجایی، میدان بهشت، نبش مرتضی قلی٬ ایران برگر (نازی آباد),180617,,2018-01-01,,09016867007 - 09219083243,55011176,,,,CUSTOMER_PHONE,35.633513,51.410036,45,8.8501727115717,1000,ACTIVE,NORMAL,0,170000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,PERCENTAGE,2022-10-15 10:56:53,2023-12-10 02:05:08,"",0,1,,,,خانم فیروزی,,0,,iranburger,1,PARSIAN,,689,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,285632,,,SOME,,,,4452,,AMOUNT,,,,0,0,4452,982155011176,DELIVERY,350649,0,OFF,,0,12280,222717,,OFFLINE,0,25000,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":true,""grade"":""B"",""is_blocked"":false,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_MARKETING"",""start_date"":""2023-08-23 13:34:48"",""end_date"":""2028-08-22 13:34:52"",""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2022-10-19 20:21:07,,,-1,,,0,4,,0,10,PUSH,1,0,1,,,[],918541
111531,1,691,1,3439598,3558775,ایران برگر (اندرزگو),,61d0581117088.jpg,62bd63b786f5e.jpeg,تقاطع خیابان اندرزگو، ابتدای خیابان کاوه، پلاک 164، ایران برگر (اندرزگو),153397,,2018-01-01,,09303951426 - 09016867007,22686193 - 22399007,,,,CUSTOMER_PHONE,35.795594,51.443021,45,8.7073840241559,1000,ACTIVE,NORMAL,0,170000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,PERCENTAGE,2021-12-06 16:19:17,2023-12-10 02:05:03,"",0,1,,,,آقای شاکری,andarzgo,0,,iranburger,1,PARSIAN,,689,,0,,52,RESTAURANT,,0,0,1,,,FASTFOOD,,305938,20,,LITTLE,,,,7106,,AMOUNT,,,,0,0,7106,982122399007,DELIVERY,155323,0,OFF,,0,26329,215081,,OFFLINE,0,17323,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":true,""grade"":""B"",""is_blocked"":false,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_COMMISSION"",""start_date"":""2023-05-22 09:36:33"",""end_date"":""2026-05-22 09:36:36"",""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2021-12-15 12:21:23,,,-1,,,0,4,,0,10,PUSH,1,0,1,,,[],434593
74951,1,81,1,4775692,2886499,سنگک ثقفی,,60bc9e6540725.jpg,,بلوار فرحزادی، خیابان درختی، کوچه ثقفی، سنگک ثقفی,116321,,2018-01-01,,09906329005,09910040574,,,,CUSTOMER_PHONE,35.768987531435,51.350075483497,45,9.1305233150071,1000,TEMPORARY_CLOSED,NORMAL,10000,10000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1,PERCENTAGE,2021-06-06 14:37:33,2023-12-10 02:03:39,,0,1,,,,آقای فخیم زاده,,0,,golestan,1,VMS,"پنالتی 17/6
پنالتی 06/18",1872,,0,,,RESTAURANT,,1,2000,1,,,BAKERY,,33100,0,,LOT,,,2023-12-10 23:59:59,4825,,AMOUNT,,,,0,0,4825,989906329005,ZF_EXPRESS,350649,0,TODAY_TOMORROW,,0,145,13333,,OFFLINE,0,11678,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":true,""grade"":""B"",""is_blocked"":false,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_COMMISSION"",""start_date"":""2021-05-31 12:24:41"",""end_date"":""2021-12-01 12:24:47"",""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2021-06-07 19:01:01,,,-1,,,0,54,,0,1,PUSH,1,0,,,,[],324853
313790,6,401,1,5185256,2410898,فست فود رترو,,6499b699c6f54.png,,چهارراه خلدبرین، سر نبش، خیابان مشیرغربی، پلاک 7، فست فود رترو,218280,,2018-01-01,,09303309303,09303309303  _ 09306593095,,,,CUSTOMER_PHONE,29.6211296,52.5149137,45,8.7539936102236,1000,TEMPORARY_CLOSED,ECONOMICAL,0,100000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-06-21 09:43:01,2023-12-10 02:03:05,,0,1,,,,آقای اسلامی,,0,,retro,1,VMS,,,,0,,56,RESTAURANT,,0,0,1,,,FASTFOOD,,128900,,,,,,2023-12-10 23:59:59,759,,AMOUNT,3672636,2023-12-03 12:11:03,,0,0,759,989303309303,ZF_EXPRESS,11307873,1,TODAY_TOMORROW,,0,2302,114053,,OFFLINE,0,7730,RESTAURANT,0,1,45,,,,2023-07-27 23:59:00,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-06-24 22:28:00,,,-1,,,0,4,,0,1,PUSH,1,0,,,,[],1041370
340437,1,1,1,9910275,9910275,امیر برگر,,652c127931bcc.jpg,,سعادت آباد، علامه شمالی، بین 18 و 20، پلاک 27، امیر برگر,2852,,2023-10-15,,09124939921,09124939921,,,,CUSTOMER_PHONE,35.779905,51.380639,45,9.4555765595463,1000,ACTIVE,NORMAL,0,139000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-10-15 19:52:51,2023-12-10 02:02:50,,0,1,,,,آقای ‌حصارکی,,0,,amirburger,1,PWA,,,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,,10,,,,,,349,,AMOUNT,4937560,2023-11-26 15:11:03,,0,0,349,989124939921,DELIVERY,350649,1,TODAY_TOMORROW,,0,655,103444,,OFFLINE,0,20400,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-10-24 09:32:47,,,-1,,,0,4,,0,4,CALL,1,0,,,,[],1121311
305081,6,401,1,9813854,18686233,بیرون بر امیرعلی,,6458f19f18568.jpg,,بلوار دولت شرقی، نرسیده به کوچه 17، بیرون بر امیرعلی,214808,,2018-01-01,,09178117336,09178117336,,,,CUSTOMER_PHONE,29.571693,52.546266,45,4.440404040404,1000,TEMPORARY_CLOSED,NORMAL,0,60000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-05-08 16:27:03,2023-12-10 02:02:46,,0,1,,,,خانم توکلیان,,0,,amirali,1,PWA,,,,0,,,RESTAURANT,,0,0,1,,,CATERING,,51900,,,SOME,,,2023-12-10 23:59:59,386,,AMOUNT,3356671,2023-12-06 22:14:50,,0,0,386,989178117336,DELIVERY,11307873,1,TODAY_TOMORROW,,0,798,51096,,OFFLINE,0,10384,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,1,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-05-10 10:38:37,,,-1,,,0,3,,0,16,PUSH,1,0,,,,[],1015243
36383,1,114,1,3827251,4763779,کباب ساطوری سنتی بناب آذربایجان,,5d25d556157be.jpg,639cd41edd92a.jpg,تهران پارس، بلوار شاهد، بین 176/2 و 176/3، پلاک 68، کباب ساطوری سنتی بناب آذربایجان,50802,,2018-01-01,,09144200311,76701045,,,,CUSTOMER_PHONE,35.736067,51.539244,45,8.0505847158009,1000,CLOSED_ORDER_CANCELLATION,NORMAL,0,130000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,PERCENTAGE,2019-02-17 09:36:40,2023-12-10 02:02:44,,0,1,,,,آقای کاظمی,,,,bonabazabayjan,1,VMS,,,,0,,55,RESTAURANT,,0,0,0,,,RESTAURANT,,158840,40,,LOT,,,2023-12-10 23:59:59,3497,32933,AMOUNT,3797154,2023-11-26 15:47:06,,0,1,3497,982177960094,ZF_EXPRESS,155323,1,TODAY_TOMORROW,,0,16112,83612,DINNER_LUNCH,OFFLINE,0,13528,RESTAURANT,0,0,45,,5145,67,,,0.0000674008,1,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""start_date"":null,""end_date"":null,""is_super_exclusive"":false}",2019-02-20 20:14:58,,5c8517820b81b.png,-1,,1,0,1,,0,1,PUSH,1,0,0,,,,209149
256403,5,830,1,13468681,19561991,کباب و کره کبابی قائم (اخوان),,62d682ba0b0fd.jpg,,کوی مهدی، نبش قائم 3، پلاک 75، کباب و کره کبابی قائم (اخوان),170402,,2022-07-09,,09307037275,05133865491,,,,CUSTOMER_PHONE,36.2445647,59.6002535,45,7.934997399896,1000,ACTIVE,NORMAL,0,80000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2022-07-09 15:07:37,2023-12-10 02:02:12,,0,1,,,,خانم مهرافروز,,0,,ghaem,1,VMS,,104052,,0,,51,RESTAURANT,,0,0,1,,,CATERING,,253260,,,SOME,,,,3666,,AMOUNT,12296342,2023-12-05 12:24:08,42981,0,0,3666,989307037275,DELIVERY,11307980,0,TODAY_TOMORROW,,0,12032,168913,,OFFLINE,0,17500,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2022-07-24 11:24:32,,,-1,,,0,3,,0,1,PUSH,1,0,,,,[],869209
70714,1,8,1,7928385,11443086,سنگکی ماهان,,6072d2b7b2942.jpg,,اکباتان، فاز یک، بازارچه 11، سنگکی ماهان,103683,,2018-01-01,,09125101865 - 09025614825,44690786,,,,CUSTOMER_PHONE,35.713469,51.312118,45,9.3097633940713,1000,TEMPORARY_CLOSED,NORMAL,10000,10000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1,PERCENTAGE,2021-04-11 15:13:03,2023-12-10 02:01:42,,0,1,,,,آقای عابدی,,0,,mahan,1,PWA,,,,0,,55,RESTAURANT,,0,2000,1,,,BAKERY,,79904,,,LOT,,,2023-12-10 23:59:59,3644,,AMOUNT,,,,0,0,3644,982144690786,ZF_EXPRESS,3075740,0,OFF,,0,59,25000,,OFFLINE,0,10678,RESTAURANT,0,1,45,,,,2023-07-27 23:59:00,,,0,"{""is_exclusive"":true,""grade"":""C"",""is_blocked"":false,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_COMMISSION"",""start_date"":""2021-04-05 11:20:08"",""end_date"":""2021-10-08 11:20:11"",""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2021-04-14 16:49:13,,,-1,,,0,54,,0,16,PUSH,1,0,,,,,312142
254141,6,1284,1,12810520,11245616,فست فود آناهیتا,,62bab5931f1e7.jpg,,کوشک میدان، کوچه یاس، بلوار دولت، طبقه اول، فست فود آناهیتا,161810,,2018-01-01,,09171003487,09164542001 - 09164542003,,,,CUSTOMER_PHONE,29.5715366,52.5464937,45,4.8213500784929,1000,TEMPORARY_CLOSED,NORMAL,0,60000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2022-06-28 12:32:27,2023-12-10 02:01:39,,0,1,,,,آقای نواده طیبی,,0,,anahita,1,PWA,,,,0,,56,RESTAURANT,,0,0,1,,,FASTFOOD,,103028,12,,,,,2023-12-10 23:59:59,3005,,AMOUNT,21493590,2023-12-09 12:37:05,,0,0,3005,989171003487,DELIVERY,11307873,1,TODAY_TOMORROW,,0,6680,56000,,OFFLINE,0,10650,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,1,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2022-06-30 12:52:33,,,-1,,,0,4,,0,16,PUSH,1,0,,,,[],862423
68313,2,717,1,3728731,9862304,نانوایی سنگکی احمدی,,603ab529ccb89.jpg,,خیابان وحید ، بین رودکی و حسین آباد ، کوچه 27 ، نانوایی سنگکی احمدی,107937,,2017-01-01,,09134713212,09134713212,,,,CUSTOMER_PHONE,32.62732,51.637693,45,8.9804426145136,1000,ACTIVE,NORMAL,0,10000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,PERCENTAGE,2021-02-20 17:37:06,2023-12-10 02:01:24,,0,1,,,,آقای احمدی,,0,,ahmadi,1,PWA,پنالتی 06/24,,,0,,,RESTAURANT,,0,2000,1,,,BAKERY,,13500,0,,LOT,,,,3706,,AMOUNT,7637085,2023-11-18 11:03:40,,0,1,3706,989134713212,ZF_EXPRESS,156366,0,TODAY_TOMORROW,,0,0,12000,,OFFLINE,0,5880,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":true,""grade"":""D"",""is_blocked"":false,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_COMMISSION"",""start_date"":""2021-02-07 15:45:41"",""end_date"":""2021-08-10 15:45:41"",""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2021-02-23 19:30:02,,,-1,,,0,54,,0,16,PUSH,1,0,,,,,304939
107325,7,993,1,12826277,19816770,فست فود سرای تاج,,61acd78f7d1b2.jpg,,نهضت آباد، خیابان ابومسلم، پلاک 69، فست فود سرای تاج,128624,,2021-11-19,,09036574369,09036574369,,,,CUSTOMER_PHONE,31.316281,48.654708,45,7.3730941704036,1000,TEMPORARY_CLOSED,ECONOMICAL,0,100000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,PERCENTAGE,2021-11-19 04:43:26,2023-12-10 02:01:04,,0,1,,,,آقای آبیار,,0,,taj,1,VMS,,,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,65684,,,LOT,,,2023-12-10 23:59:59,4280,,AMOUNT,13524528,2023-12-09 12:45:26,,0,0,4280,989036574369,ZF_EXPRESS,11307890,1,TODAY_TOMORROW,,0,5277,50470,,OFFLINE,0,12265,RESTAURANT,0,0,45,,,,2023-04-12 23:59:00,,,1,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2021-12-08 17:13:44,,,-1,,,0,4,,0,1,PUSH,1,0,,,,[],421975
